Topic,Subject,Title,"District 01 Estimate","District 01 MOE","District 02 Estimate","District 02 MOE","District 03 Estimate","District 03 MOE","District 04 Estimate","District 04 MOE","District 05 Estimate","District 05 MOE","District 06 Estimate","District 06 MOE","District 07 Estimate","District 07 MOE","District 08 Estimate","District 08 MOE","District 09 Estimate","District 09 MOE"
Socioeconomic,"Income and Benefits (In 2023 inflation-adjusted dollars)","Mean household income (dollars)","92,032","(+/-2,775)","85,158","(+/-2,995)","85,985","(+/-2,374)","99,389","(+/-2,709)","111,098","(+/-3,161)","95,885","(+/-2,832)","88,762","(+/-2,910)","83,286","(+/-3,334)","85,637","(+/-2,442)"
Socioeconomic,"Health Insurance Coverage","Civilian noninstitutionalized population","745,308","(+/-3,440)","740,492","(+/-4,497)","757,449","(+/-3,095)","764,772","(+/-2,415)","771,810","(+/-1,472)","753,001","(+/-3,658)","739,281","(+/-1,174)","740,581","(+/-1,442)","751,586","(+/-3,248)"
Socioeconomic,"Health Insurance Coverage","With health insurance coverage","703,530","(+/-4,910)","669,199","(+/-7,882)","678,735","(+/-7,076)","724,338","(+/-4,486)","731,180","(+/-5,436)","709,471","(+/-6,848)","675,112","(+/-7,754)","695,151","(+/-5,136)","713,952","(+/-6,333)"
Socioeconomic,"Health Insurance Coverage","With private health insurance","497,769","(+/-9,185)","472,591","(+/-11,009)","482,725","(+/-11,017)","564,814","(+/-7,997)","550,030","(+/-10,940)","517,115","(+/-12,178)","465,493","(+/-14,560)","496,839","(+/-9,062)","539,412","(+/-10,596)"
Socioeconomic,"Health Insurance Coverage","With public coverage","300,921","(+/-9,117)","281,131","(+/-8,368)","283,246","(+/-9,144)","239,740","(+/-7,889)","273,894","(+/-10,308)","277,829","(+/-10,452)","291,595","(+/-11,565)","303,867","(+/-8,433)","274,326","(+/-7,653)"
Socioeconomic,"Health Insurance Coverage","No health insurance coverage","41,778","(+/-4,443)","71,293","(+/-6,100)","78,714","(+/-6,639)","40,434","(+/-4,163)","40,630","(+/-5,090)","43,530","(+/-6,465)","64,169","(+/-7,934)","45,430","(+/-5,096)","37,634","(+/-5,187)"
Socioeconomic,"Health Insurance Coverage","Civilian noninstitutionalized population under 19 years","177,701","(+/-2,030)","190,624","(+/-2,727)","199,982","(+/-2,569)","190,072","(+/-2,389)","189,327","(+/-2,046)","199,788","(+/-5,856)","182,543","(+/-5,843)","173,128","(+/-1,842)","171,533","(+/-2,534)"
Socioeconomic,"Health Insurance Coverage","No health insurance coverage","5,994","(+/-2,427)","16,707","(+/-3,546)","26,682","(+/-3,968)","6,694","(+/-1,763)","7,827","(+/-2,368)","9,961","(+/-3,473)","9,233","(+/-2,965)","10,207","(+/-2,910)","5,080","(+/-1,821)"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","All families",10.4,(+/-1.3),8.4,(+/-1.1),9.8,(+/-1.2),5.4,(+/-0.7),7.0,(+/-1.0),8.6,(+/-1.2),11.5,(+/-1.9),8.9,(+/-1.0),6.1,(+/-0.9)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",16.7,(+/-2.3),13.8,(+/-2.1),15.6,(+/-2.3),8.0,(+/-1.4),9.8,(+/-1.6),13.6,(+/-2.5),15.4,(+/-3.3),13.5,(+/-2.0),9.8,(+/-1.9)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",20.1,(+/-6.0),13.6,(+/-6.4),18.8,(+/-5.0),9.1,(+/-3.9),11.9,(+/-5.5),13.0,(+/-5.7),15.0,(+/-5.6),11.3,(+/-4.1),8.0,(+/-3.1)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Married couple families",4.7,(+/-1.0),4.6,(+/-0.9),4.2,(+/-0.9),2.5,(+/-0.6),3.1,(+/-0.7),3.8,(+/-1.0),6.4,(+/-1.6),3.8,(+/-0.8),3.5,(+/-0.8)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",5.4,(+/-1.6),6.6,(+/-1.9),5.1,(+/-1.7),2.2,(+/-1.0),3.1,(+/-1.0),5.3,(+/-2.0),7.1,(+/-2.5),3.2,(+/-1.2),4.0,(+/-1.3)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",2.7,(+/-2.1),3.6,(+/-2.9),6.7,(+/-4.6),3.6,(+/-3.4),2.5,(+/-2.6),1.9,(+/-1.7),2.9,(+/-3.8),2.2,(+/-1.6),4.3,(+/-3.1)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Families with female householder, no spouse present",28.7,(+/-4.2),25.2,(+/-4.2),32.0,(+/-4.8),22.1,(+/-3.3),22.3,(+/-4.4),26.8,(+/-4.5),23.0,(+/-5.0),32.2,(+/-4.3),19.8,(+/-4.6)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",38.3,(+/-6.1),34.4,(+/-6.2),42.8,(+/-6.8),29.5,(+/-4.8),31.0,(+/-6.8),35.5,(+/-6.8),28.7,(+/-7.0),40.5,(+/-6.5),29.4,(+/-7.9)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",56.1,(+/-15.9),46.1,(+/-19.5),56.8,(+/-17.9),34.3,(+/-16.4),39.7,(+/-19.3),50.7,(+/-20.1),42.6,(+/-16.8),40.8,(+/-16.4),22.4,(+/-13.9)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","All people",13.4,(+/-1.2),12.7,(+/-1.2),12.5,(+/-1.1),10.0,(+/-0.7),10.6,(+/-0.8),11.9,(+/-1.5),14.9,(+/-1.6),13.7,(+/-1.0),11.2,(+/-0.8)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Under 18 years",19.9,(+/-2.7),17.7,(+/-2.7),16.5,(+/-2.5),9.3,(+/-1.4),11.9,(+/-1.9),17.1,(+/-3.5),18.2,(+/-3.9),15.9,(+/-2.4),11.9,(+/-2.1)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder under 18 years",19.6,(+/-2.7),17.3,(+/-2.7),16.0,(+/-2.5),9.0,(+/-1.3),11.2,(+/-1.8),16.7,(+/-3.6),17.9,(+/-3.9),15.2,(+/-2.4),10.9,(+/-1.9)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder under 5 years",22.8,(+/-4.9),18.7,(+/-3.7),20.7,(+/-3.9),11.6,(+/-2.2),12.8,(+/-3.1),20.5,(+/-6.0),16.0,(+/-4.4),17.0,(+/-4.1),12.8,(+/-3.9)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder 5 to 17 years",18.6,(+/-3.0),16.9,(+/-3.1),14.4,(+/-2.6),8.1,(+/-1.7),10.8,(+/-2.0),15.4,(+/-3.4),18.6,(+/-4.5),14.6,(+/-2.5),10.3,(+/-2.0)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","18 years and over",11.5,(+/-0.9),11.1,(+/-1.0),11.2,(+/-1.0),10.2,(+/-0.8),10.2,(+/-0.7),10.2,(+/-1.0),13.8,(+/-1.2),13.1,(+/-0.9),11.1,(+/-0.7)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","65 years and over",10.5,(+/-1.7),11.7,(+/-1.5),8.9,(+/-1.3),6.9,(+/-1.3),8.5,(+/-1.3),10.0,(+/-1.5),13.5,(+/-2.3),11.0,(+/-1.4),8.1,(+/-1.3)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","People in families",11.2,(+/-1.3),9.9,(+/-1.3),10.1,(+/-1.3),5.6,(+/-0.7),7.1,(+/-0.9),9.9,(+/-1.7),12.2,(+/-2.1),9.5,(+/-1.1),6.4,(+/-0.9)
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Unrelated individuals 15 years and over",22.3,(+/-2.1),24.4,(+/-1.9),22.6,(+/-2.4),27.5,(+/-2.3),24.5,(+/-2.0),21.1,(+/-2.2),22.1,(+/-2.1),28.7,(+/-2.0),27.8,(+/-1.9)
Education,"School Enrollment","Population 3 years and over enrolled in school","167,215","(+/-4,121)","175,521","(+/-4,519)","181,981","(+/-5,081)","209,951","(+/-5,225)","198,437","(+/-4,058)","183,663","(+/-7,191)","182,686","(+/-7,431)","168,540","(+/-4,238)","187,247","(+/-4,175)"
Education,"School Enrollment","Nursery school, preschool","10,353","(+/-1,814)","10,141","(+/-1,366)","10,830","(+/-1,991)","11,080","(+/-1,882)","12,664","(+/-1,668)","12,260","(+/-2,512)","10,313","(+/-2,630)","9,863","(+/-1,415)","9,983","(+/-1,360)"
Education,"School Enrollment",Kindergarten,"10,735","(+/-2,055)","10,233","(+/-1,697)","10,870","(+/-1,929)","11,101","(+/-1,612)","8,190","(+/-1,479)","11,501","(+/-2,122)","8,203","(+/-1,948)","10,000","(+/-1,567)","9,181","(+/-1,761)"
Education,"School Enrollment","Elementary school (grades 1-8)","76,414","(+/-2,997)","78,027","(+/-2,832)","83,611","(+/-3,002)","78,302","(+/-2,749)","83,903","(+/-2,625)","82,355","(+/-4,257)","75,613","(+/-5,844)","72,971","(+/-2,819)","69,523","(+/-2,339)"
Education,"School Enrollment","High school (grades 9-12)","40,044","(+/-1,997)","41,403","(+/-2,155)","42,489","(+/-2,378)","43,621","(+/-2,720)","45,049","(+/-2,444)","44,053","(+/-3,003)","38,971","(+/-3,243)","36,810","(+/-1,888)","39,562","(+/-2,785)"
Education,"School Enrollment","College or graduate school","29,669","(+/-2,799)","35,717","(+/-3,214)","34,181","(+/-3,628)","65,847","(+/-3,759)","48,631","(+/-3,177)","33,494","(+/-3,368)","49,586","(+/-4,948)","38,896","(+/-3,165)","58,998","(+/-3,601)"
Education,"Educational Attainment","Population 25 years and over","526,149","(+/-2,645)","497,712","(+/-3,716)","504,862","(+/-2,597)","507,713","(+/-2,972)","525,935","(+/-2,027)","508,378","(+/-5,769)","502,482","(+/-5,140)","524,044","(+/-2,360)","517,695","(+/-3,374)"
Education,"Educational Attainment","Less than 9th grade","19,508","(+/-2,506)","27,698","(+/-3,591)","25,903","(+/-2,546)","15,009","(+/-2,068)","9,460","(+/-1,682)","18,190","(+/-2,089)","22,156","(+/-2,926)","13,663","(+/-1,959)","15,030","(+/-1,968)"
Education,"Educational Attainment","9th to 12th grade, no diploma","31,165","(+/-3,305)","33,933","(+/-3,304)","29,333","(+/-2,850)","29,867","(+/-2,755)","24,418","(+/-2,681)","26,047","(+/-3,293)","32,684","(+/-3,356)","37,502","(+/-3,097)","29,453","(+/-2,455)"
Education,"Educational Attainment","High school graduate (includes equivalency)","181,682","(+/-7,185)","174,457","(+/-6,770)","164,887","(+/-5,680)","159,223","(+/-6,052)","135,459","(+/-5,872)","169,035","(+/-6,599)","127,737","(+/-7,097)","193,060","(+/-4,917)","178,499","(+/-6,636)"
Education,"Educational Attainment","Some college, no degree","106,813","(+/-4,943)","94,890","(+/-4,432)","97,149","(+/-5,340)","92,605","(+/-4,524)","90,078","(+/-5,354)","99,470","(+/-5,092)","92,677","(+/-5,570)","100,179","(+/-4,415)","98,009","(+/-5,085)"
Education,"Educational Attainment","Associate's degree","49,367","(+/-3,453)","41,532","(+/-3,092)","53,041","(+/-3,368)","48,573","(+/-3,938)","43,539","(+/-2,975)","48,378","(+/-3,276)","35,939","(+/-4,335)","55,248","(+/-4,035)","48,027","(+/-3,670)"
Education,"Educational Attainment","Bachelor's degree","95,365","(+/-5,067)","79,179","(+/-4,353)","87,259","(+/-4,737)","99,082","(+/-4,826)","137,685","(+/-6,020)","92,392","(+/-4,954)","120,354","(+/-5,718)","81,662","(+/-4,252)","89,333","(+/-5,463)"
Education,"Educational Attainment","Graduate or professional degree","42,249","(+/-3,665)","46,023","(+/-3,633)","47,290","(+/-3,518)","63,354","(+/-4,149)","85,296","(+/-4,817)","54,866","(+/-4,519)","70,935","(+/-5,168)","42,730","(+/-3,426)","59,344","(+/-3,823)"
Education,"Educational Attainment","Percent high school graduate or higher",90.4,(+/-0.8),87.6,(+/-0.8),89.1,(+/-0.8),91.2,(+/-0.6),93.6,(+/-0.6),91.3,(+/-0.7),89.1,(+/-0.9),90.2,(+/-0.7),91.4,(+/-0.6)
Education,"Educational Attainment","Percent bachelor's degree or higher",26.2,(+/-1.2),25.2,(+/-1.2),26.7,(+/-1.0),32.0,(+/-1.2),42.4,(+/-1.3),29.0,(+/-1.2),38.1,(+/-1.4),23.7,(+/-0.9),28.7,(+/-1.1)

"Source: 2023 American Community Survey 1-Year Estimates"
"Estimates in the People, Workers, Housing, Socioeconomic, and Education tabs are from the American Community Survey (ACS). The ACS is an annual household survey developed by the U.S. Census Bureau to replace the long form of the decennial census program. Each year, the ACS samples about 3.5 million household addresses to produce nearly 11 billion estimates covering demographic, social, economic, and housing characteristics."
"Except where noted, 'race' refers to people reporting only one race.  'Hispanic' refers to an ethnic category;  Hispanics may be of any race."
"An '-' The estimate could not be computed because there were an insufficient number of sample observations. For a ratio of medians estimate, one or both of the median estimates falls in the lowest interval or highest interval of an open-ended distribution. For a 5-year median estimate, the margin of error associated with a median was larger than the median itself."
"median- The median falls in the lowest interval of an open-ended distribution (for example '2,500-')"
"median+ The median falls in the highest interval of an open-ended distribution (for example '250,000+')"
"An '**' The margin of error could not be computed because there were an insufficient number of sample observations."
"An '***' The margin of error could not be computed because the median falls in the lowest interval or highest interval of an open-ended distribution. "
"An '*****' A margin of error is not appropriate because the corresponding estimate is controlled to an independent population or housing estimate. Effectively, the corresponding estimate has no sampling error and the margin of error may be treated as zero. "
"An 'N' The estimate or margin of error cannot be displayed because there were an insufficient number of sample cases in the selected geographic area."
"An '(X)' The estimate or margin of error is not applicable or not available.  "
"If calculating a percentage, use the total population line within the section as the denominator. Do not use total population lines from other sections since these may have different universes."

Topic,Subject,Title,"District 01 Estimate","District 01 Flag","District 02 Estimate","District 02 Flag","District 03 Estimate","District 03 Flag","District 04 Estimate","District 04 Flag","District 05 Estimate","District 05 Flag","District 06 Estimate","District 06 Flag","District 07 Estimate","District 07 Flag","District 08 Estimate","District 08 Flag","District 09 Estimate","District 09 Flag"
Business,"Paid employees for pay period including March 12","Total for all sectors","250,070",G,"348,766",G,"317,275",G,"262,617",G,"300,346",G,"241,818",G,"473,084",G,"301,915",G,"262,386",G
Business,"Paid employees for pay period including March 12","Agriculture, forestry, fishing and hunting",21,G,253,H,581,G,242,G,92,G,164,G,36,G,220,J,98,G
Business,"Paid employees for pay period including March 12","Mining, quarrying, and oil and gas extraction",118,G,189,J,350,G,295,H,372,J,274,G,57,J,"2,656",G,"1,069",H
Business,"Paid employees for pay period including March 12",Utilities,"3,397",J,682,H,928,H,"1,827",J,"1,646",G,775,H,"1,450",J,"3,203",G,"1,531",G
Business,"Paid employees for pay period including March 12",Construction,"16,209",G,"12,697",G,"16,585",G,"15,131",G,"14,329",G,"13,916",G,"25,333",G,"20,828",G,"13,591",G
Business,"Paid employees for pay period including March 12",Manufacturing,"37,239",G,"123,820",G,"86,806",G,"51,703",G,"28,459",G,"35,398",G,"37,228",G,"64,232",G,"62,532",G
Business,"Paid employees for pay period including March 12","Wholesale trade","10,015",G,"19,299",G,"13,430",G,"11,080",G,"10,260",G,"9,436",G,"26,972",G,"11,587",G,"9,385",G
Business,"Paid employees for pay period including March 12","Retail trade","35,812",G,"35,771",H,"36,415",G,"41,950",H,"35,364",G,"35,219",G,"37,405",G,"36,470",G,"35,971",H
Business,"Paid employees for pay period including March 12","Transportation and warehousing","11,652",G,"8,981",G,"14,486",G,"24,609",G,"8,894",H,"21,642",H,"31,981",G,"16,346",G,"12,444",G
Business,"Paid employees for pay period including March 12",Information,"2,238",G,"4,295",G,"3,592",G,"2,937",G,"3,158",G,"1,855",G,"13,534",G,"2,920",G,"2,434",G
Business,"Paid employees for pay period including March 12","Finance and insurance","5,578",G,"7,976",G,"11,613",G,"5,321",H,"25,653",G,"5,117",G,"26,007",G,"9,080",G,"7,774",H
Business,"Paid employees for pay period including March 12","Real estate and rental and leasing","3,156",G,"2,838",G,"3,420",G,"3,059",G,"4,116",G,"3,263",G,"10,145",G,"2,817",G,"2,896",G
Business,"Paid employees for pay period including March 12","Professional, scientific, and technical services","9,233",G,"8,518",G,"9,337",G,"7,305",G,"25,572",H,"9,755",G,"43,971",G,"11,141",H,"7,363",G
Business,"Paid employees for pay period including March 12","Management of companies and enterprises","2,564",H,"10,054",G,"3,741",H,"1,440",J,"8,317",G,"4,768",G,"17,839",G,"5,504",H,"3,758",H
Business,"Paid employees for pay period including March 12","Administrative and support and waste management and remediation services","10,810",G,"11,932",G,"11,787",G,"12,411",G,"18,788",G,"14,032",G,"38,074",G,"11,491",G,"11,246",G
Business,"Paid employees for pay period including March 12","Educational services","4,692",G,"18,689",H,"5,261",G,"3,393",G,"8,390",G,"4,673",G,"11,260",G,"4,898",G,"2,431",G
Business,"Paid employees for pay period including March 12","Health care and social assistance","47,672",G,"40,938",G,"51,184",G,"37,555",H,"52,104",H,"40,354",G,"83,473",G,"53,982",G,"43,259",G
Business,"Paid employees for pay period including March 12","Arts, entertainment, and recreation","4,153",H,"2,260",G,"3,592",G,"1,943",G,"5,253",G,"3,044",G,"7,702",G,"3,493",G,"3,222",G
Business,"Paid employees for pay period including March 12","Accommodation and food services","32,391",G,"26,124",G,"27,930",G,"28,946",G,"35,864",G,"27,213",G,"38,937",G,"28,366",G,"31,333",G
Business,"Paid employees for pay period including March 12","Other services (except public administration)","13,113",G,"13,443",G,"16,197",G,"11,457",G,"13,691",G,"10,915",G,"21,665",G,"12,669",G,"10,039",G
Business,"Paid employees for pay period including March 12","Industries not classified",7,G,7,J,40,G,13,G,24,H,5,J,15,J,12,J,10,J
Business,"Annual payroll ($1,000)","Total for all sectors","13,758,059",G,"19,363,120",G,"16,357,377",G,"12,685,298",G,"16,413,037",G,"12,337,897",G,"32,440,347",G,"15,155,170",G,"12,584,412",G
Business,"Annual payroll ($1,000)","Agriculture, forestry, fishing and hunting",809,J,"17,007",J,"25,312",G,"14,165",G,"4,282",H,"9,088",G,"2,175",G,"11,208",H,"4,007",G
Business,"Annual payroll ($1,000)","Mining, quarrying, and oil and gas extraction","8,736",G,"13,033",H,"23,716",G,"17,986",H,"32,661",J,"19,912",G,"4,180",J,"241,094",G,"76,525",H
Business,"Annual payroll ($1,000)",Utilities,"452,475",J,"63,458",H,"86,960",H,"172,821",J,"215,707",H,"76,568",H,"180,417",J,"317,823",G,"142,922",G
Business,"Annual payroll ($1,000)",Construction,"1,248,027",G,"895,367",G,"1,117,266",G,"1,029,492",G,"1,004,944",G,"962,432",G,"2,087,355",G,"1,395,576",G,"850,791",G
Business,"Annual payroll ($1,000)",Manufacturing,"3,308,292",G,"7,775,235",H,"5,241,483",G,"3,180,971",G,"1,704,445",G,"2,210,723",G,"3,012,906",G,"3,850,878",G,"3,816,813",G
Business,"Annual payroll ($1,000)","Wholesale trade","731,941",G,"1,426,475",G,"861,388",G,"747,499",G,"804,765",G,"626,529",G,"2,266,394",G,"840,523",G,"678,929",G
Business,"Annual payroll ($1,000)","Retail trade","1,183,244",G,"1,252,088",G,"1,287,047",G,"1,477,109",H,"1,231,816",G,"1,200,563",G,"1,324,968",G,"1,141,647",G,"1,194,685",H
Business,"Annual payroll ($1,000)","Transportation and warehousing","666,717",G,"490,153",G,"828,536",G,"1,262,454",G,"482,884",H,"1,101,046",H,"1,602,038",G,"826,171",G,"669,788",G
Business,"Annual payroll ($1,000)",Information,"121,221",G,"326,585",H,"210,938",G,"173,306",G,"231,278",G,"104,989",G,"1,845,915",H,"140,179",H,"136,739",G
Business,"Annual payroll ($1,000)","Finance and insurance","387,487",G,"605,693",G,"865,939",G,"371,451",H,"2,393,778",G,"364,720",G,"2,486,945",G,"729,846",G,"480,807",H
Business,"Annual payroll ($1,000)","Real estate and rental and leasing","164,105",G,"143,418",G,"176,338",G,"143,539",G,"279,250",G,"158,682",G,"799,189",G,"129,775",G,"133,288",G
Business,"Annual payroll ($1,000)","Professional, scientific, and technical services","603,697",G,"609,531",G,"604,185",G,"458,778",G,"2,020,042",H,"867,111",G,"4,186,411",G,"703,663",H,"405,031",G
Business,"Annual payroll ($1,000)","Management of companies and enterprises","211,167",H,"1,217,013",H,"488,819",H,"73,090",H,"755,916",G,"799,613",H,"1,915,178",G,"391,757",H,"333,485",H
Business,"Annual payroll ($1,000)","Administrative and support and waste management and remediation services","548,951",G,"496,789",G,"463,771",G,"432,582",G,"874,513",G,"576,946",G,"1,683,418",G,"416,626",G,"412,426",G
Business,"Annual payroll ($1,000)","Educational services","155,134",G,"818,479",H,"154,560",G,"110,212",G,"194,395",G,"132,015",H,"508,285",G,"133,884",G,"75,756",G
Business,"Annual payroll ($1,000)","Health care and social assistance","2,667,322",G,"2,176,553",G,"2,827,421",H,"2,024,944",H,"2,895,614",H,"2,169,931",G,"5,806,521",G,"2,884,574",G,"2,137,290",G
Business,"Annual payroll ($1,000)","Arts, entertainment, and recreation","105,713",H,"50,273",G,"83,853",G,"64,943",G,"139,320",G,"80,487",H,"802,531",G,"71,052",G,"58,971",G
Business,"Annual payroll ($1,000)","Accommodation and food services","695,386",G,"493,819",G,"510,245",G,"555,690",G,"725,391",G,"537,113",G,"952,485",G,"528,018",G,"654,294",G
Business,"Annual payroll ($1,000)","Other services (except public administration)","497,434",G,"491,669",G,"498,746",G,"374,019",G,"420,904",G,"339,224",G,"972,584",G,"400,255",G,"321,543",G
Business,"Annual payroll ($1,000)","Industries not classified",201,G,482,H,854,H,247,H,"1,132",H,205,H,452,G,621,H,322,G
Business,"Total Establishments","Total for all sectors","15,989",X,"16,830",X,"17,925",X,"15,814",X,"18,138",X,"14,933",X,"20,340",X,"17,300",X,"15,612",X
Business,"Total Establishments","Agriculture, forestry, fishing and hunting",8,X,44,X,51,X,49,X,20,X,25,X,5,X,58,X,40,X
Business,"Total Establishments","Mining, quarrying, and oil and gas extraction",9,X,16,X,29,X,25,X,21,X,21,X,4,X,75,X,52,X
Business,"Total Establishments",Utilities,60,X,44,X,48,X,64,X,47,X,47,X,29,X,111,X,92,X
Business,"Total Establishments",Construction,"1,497",X,"1,513",X,"1,909",X,"1,710",X,"1,459",X,"1,640",X,"1,458",X,"1,794",X,"1,676",X
Business,"Total Establishments",Manufacturing,625,X,"1,648",X,"1,392",X,659,X,544,X,713,X,649,X,909,X,823,X
Business,"Total Establishments","Wholesale trade",680,X,"1,034",X,907,X,658,X,827,X,574,X,"1,131",X,766,X,544,X
Business,"Total Establishments","Retail trade","2,329",X,"2,480",X,"2,447",X,"2,149",X,"2,223",X,"2,125",X,"2,379",X,"2,644",X,"2,327",X
Business,"Total Establishments","Transportation and warehousing",801,X,630,X,741,X,945,X,424,X,804,X,761,X,721,X,609,X
Business,"Total Establishments",Information,184,X,220,X,247,X,230,X,262,X,205,X,416,X,230,X,221,X
Business,"Total Establishments","Finance and insurance",889,X,948,X,"1,093",X,978,X,"1,396",X,892,X,"1,098",X,"1,040",X,948,X
Business,"Total Establishments","Real estate and rental and leasing",698,X,631,X,834,X,799,X,"1,034",X,759,X,"1,320",X,650,X,735,X
Business,"Total Establishments","Professional, scientific, and technical services","1,351",X,"1,100",X,"1,309",X,"1,301",X,"2,149",X,"1,126",X,"2,387",X,"1,210",X,"1,125",X
Business,"Total Establishments","Management of companies and enterprises",52,X,95,X,80,X,44,X,122,X,71,X,195,X,80,X,72,X
Business,"Total Establishments","Administrative and support and waste management and remediation services",822,X,862,X,925,X,831,X,"1,061",X,841,X,"1,227",X,776,X,737,X
Business,"Total Establishments","Educational services",207,X,175,X,167,X,139,X,281,X,145,X,303,X,157,X,148,X
Business,"Total Establishments","Health care and social assistance","2,038",X,"1,624",X,"1,872",X,"1,597",X,"2,433",X,"1,685",X,"2,608",X,"2,130",X,"2,017",X
Business,"Total Establishments","Arts, entertainment, and recreation",217,X,205,X,265,X,259,X,344,X,219,X,345,X,242,X,212,X
Business,"Total Establishments","Accommodation and food services","1,710",X,"1,538",X,"1,523",X,"1,599",X,"1,611",X,"1,413",X,"1,970",X,"1,628",X,"1,544",X
Business,"Total Establishments","Other services (except public administration)","1,804",X,"2,013",X,"2,077",X,"1,770",X,"1,864",X,"1,619",X,"2,040",X,"2,065",X,"1,680",X
Business,"Total Establishments","Industries not classified",8,X,10,X,9,X,8,X,16,X,9,X,15,X,14,X,10,X

"Source: 2022 County Business Patterns for Congressional Districts"
"1. CBP data includes the number of establishments, employment during the week of March 12, and annual payroll. CBP basic data are extracted from the Business Register (BR), a database of all known single and multi-establishment employer companies maintained and updated by the U.S. Census Bureau. Primary causes of differences between CBP employment estimates and ACS estimates: CBP does not cover the self-employed, public employment, and most agricultural employment; CBP estimates are not based on a sample survey; they represent business location as opposed to workers' residence in the district; use the week of March 12 as a reference period; and use a business source to determine industry."
"2. Industries not classified - Industry could not be determined."
"3. Statewide - County Business Patterns data includes employers without a fixed location within a state (or of unknown county location), these are included under a 'statewide' classification. Statewide cases are not included in any particular congressional district (though they would be included in at-large districts). This incomplete detail causes only a slight understatement of a district's total estimates."
"4. Disclosure and Quality Indicator Flag Definitions:"
"G Cell value changed by less than 2 percent by the application of noise"
"H Cell value changed by at least 2 percent but less than 5 percent by the application of noise"
"J Cell value changed by 5 percent or more by the application of noise"
"N Not available or not comparable"
"S Cell value withheld because it did not meet publication standards"
"X Not applicable"
